,user_id,friend_id
1369,233066824,189211074
1370,233066824,229823366
1371,233066824,250528900
1372,233066824,251306106
1373,233066824,281521800
1374,233066824,302002091
1375,233066824,316817115
1376,233066824,-1
1377,229823366,35819561
1378,229823366,61749631
1379,229823366,70135098
1380,229823366,142834757
1381,229823366,157624335
1382,229823366,165856886
1383,229823366,166403585
1384,229823366,176406257
1385,229823366,180642394
1386,229823366,181467338
1387,229823366,182593775
1388,229823366,185589349
1389,229823366,189211074
1390,229823366,191806598
1391,229823366,194644130
1392,229823366,197757852
1393,229823366,220552930
1394,229823366,227414664
1395,229823366,228964083
1396,229823366,233066824
1397,229823366,250528900
1398,229823366,256452567
1399,229823366,256456912
1400,229823366,262551790
1401,229823366,269964001
1402,229823366,272471861
1403,229823366,278169612
1404,229823366,280099196
1405,229823366,297819350
1406,229823366,302002091
1407,229823366,312877118
1408,229823366,316817115
1409,229823366,319560548
1410,229823366,324205413
1411,229823366,352604790
1412,229823366,353018838
1413,229823366,388363579
1414,229823366,474504251
1415,229823366,478439305
1416,229823366,533328536
1417,229823366,538135084
1418,229823366,551456880
1419,229823366,611112560
1420,229823366,-1
1421,229578191,121883188
1422,229578191,165224150
1423,229578191,182827560
1424,229578191,188326771
1425,229578191,385873242
1426,229578191,-1
1427,228964083,61749631
1428,228964083,96700225
1429,228964083,101311718
1430,228964083,159240817
1431,228964083,188326771
1432,228964083,194644130
1433,228964083,220552930
1434,228964083,223950560
1435,228964083,229823366
1436,228964083,260291971
1437,228964083,272471861
1438,228964083,277766205
1439,228964083,281521800
1440,228964083,363902992
1441,228964083,383788148
1442,228964083,464716973
1443,228964083,-1
1444,227414664,123299825
1445,227414664,128157570
1446,227414664,134652145
1447,227414664,142490164
1448,227414664,151857564
1449,227414664,159194715
1450,227414664,165224150
1451,227414664,166129427
1452,227414664,166403585
1453,227414664,176406257
1454,227414664,180642394
1455,227414664,181468087
1456,227414664,189211074
1457,227414664,194644130
1458,227414664,197757852
1459,227414664,203933607
1460,227414664,219183712
1461,227414664,220552930
1462,227414664,229823366
1463,227414664,232132541
1464,227414664,250528900
1465,227414664,256452567
1466,227414664,256456912
1467,227414664,260291971
1468,227414664,267361754
1469,227414664,272471861
1470,227414664,279357012
1471,227414664,302002091
1472,227414664,309118991
1473,227414664,316849829
1474,227414664,353018838
1475,227414664,396294298
1476,227414664,436542110
1477,227414664,436623521
1478,227414664,518319917
1479,227414664,538135084
1480,227414664,565196802
1481,227414664,611112560
1482,227414664,-1
1483,223950560,228964083
1484,223950560,277766205
1485,223950560,279357012
1486,223950560,285129439
1487,223950560,333737578
1488,223950560,-1
1489,220552930,6590761
1490,220552930,9444244
1491,220552930,27266012
1492,220552930,33252023
1493,220552930,35819561
1494,220552930,45470614
1495,220552930,61749631
1496,220552930,68937097
1497,220552930,81200257
1498,220552930,81270416
1499,220552930,92081566
1500,220552930,96700225
1501,220552930,100842534
1502,220552930,115908655
1503,220552930,119513198
1504,220552930,120664480
1505,220552930,123299825
1506,220552930,128157570
1507,220552930,138036186
1508,220552930,139949807
1509,220552930,140036279
1510,220552930,140339960
1511,220552930,142490164
1512,220552930,142834757
1513,220552930,151857564
1514,220552930,153168475
1515,220552930,153536981
1516,220552930,154685289
1517,220552930,159194715
1518,220552930,164330322
1519,220552930,165224150
1520,220552930,165856886
1521,220552930,166129427
1522,220552930,166403585
1523,220552930,171976768
1524,220552930,173101640
1525,220552930,180642394
1526,220552930,181467338
1527,220552930,181468087
1528,220552930,188326771
1529,220552930,194644130
1530,220552930,195002299
1531,220552930,196853198
1532,220552930,206295979
1533,220552930,207779346
1534,220552930,212778521
1535,220552930,227414664
1536,220552930,228964083
1537,220552930,229823366
1538,220552930,232132541
1539,220552930,245099122
1540,220552930,250528900
1541,220552930,256452567
1542,220552930,256456912
1543,220552930,260291971
1544,220552930,267361754
1545,220552930,268723981
1546,220552930,272080635
1547,220552930,272471861
1548,220552930,277766205
1549,220552930,279357012
1550,220552930,285129439
1551,220552930,305146420
1552,220552930,309118991
1553,220552930,312877118
1554,220552930,316817115
1555,220552930,316849829
1556,220552930,319560548
1557,220552930,326171051
1558,220552930,335247861
1559,220552930,338127393
1560,220552930,347591349
1561,220552930,356629909
1562,220552930,385873242
1563,220552930,413795938
1564,220552930,446466168
1565,220552930,518319917
1566,220552930,533328536
1567,220552930,538135084
1568,220552930,551456880
1569,220552930,611112560
1570,220552930,-1
1571,218141655,33617599
1572,218141655,40947572
1573,218141655,96700225
1574,218141655,121883188
1575,218141655,140339960
1576,218141655,152363280
1577,218141655,164284938
1578,218141655,165224150
1579,218141655,192349435
1580,218141655,196853198
1581,218141655,198116773
1582,218141655,200229688
1583,218141655,207779346
1584,218141655,212778521
1585,218141655,268723981
1586,218141655,285402381
1587,218141655,298416912
1588,218141655,385873242
1589,218141655,565196802
1590,218141655,-1
1591,215315845,29131841
1592,215315845,33617599
1593,215315845,40947572
1594,215315845,64517206
1595,215315845,122078364
1596,215315845,140339960
1597,215315845,258020114
1598,215315845,338127393
1599,215315845,-1
1600,215257477,151857564
1601,215257477,232132541
1602,215257477,251773058
1603,215257477,279357012
1604,215257477,396294298
1605,215257477,518319917
1606,215257477,-1
1607,212778521,6590761
1608,212778521,27266012
1609,212778521,29131841
1610,212778521,33617599
1611,212778521,45470614
1612,212778521,47357097
1613,212778521,61749631
1614,212778521,63671133
1615,212778521,89207565
1616,212778521,101419941
1617,212778521,102908174
1618,212778521,107237103
1619,212778521,112427049
1620,212778521,114900836
1621,212778521,115908655
1622,212778521,117190118
1623,212778521,120664480
1624,212778521,122078364
1625,212778521,123299825
1626,212778521,128157570
1627,212778521,139223819
1628,212778521,139246576
1629,212778521,140339960
1630,212778521,140878173
1631,212778521,142834757
1632,212778521,147428796
1633,212778521,151979704
1634,212778521,153168475
1635,212778521,154685289
1636,212778521,160305164
1637,212778521,165446632
1638,212778521,171339270
1639,212778521,172538246
1640,212778521,182979777
1641,212778521,188583623
1642,212778521,196853198
1643,212778521,198116773
1644,212778521,203933607
1645,212778521,206295979
1646,212778521,218141655
1647,212778521,220552930
1648,212778521,235504212
1649,212778521,298416912
1650,212778521,309118991
1651,212778521,318488939
1652,212778521,320225211
1653,212778521,338127393
1654,212778521,385873242
1655,212778521,436623521
1656,212778521,440017435
1657,212778521,446466168
1658,212778521,556093677
1659,212778521,565196802
1660,212778521,-1
1661,211810634,89207565
1662,211810634,98272334
1663,211810634,107237103
1664,211810634,120505947
1665,211810634,140878173
1666,211810634,182979777
1667,211810634,183994602
1668,211810634,436623521
1669,211810634,-1
1670,207779346,58699146
1671,207779346,76391174
1672,207779346,96700225
1673,207779346,97437385
1674,207779346,101116801
1675,207779346,115908655
1676,207779346,121883188
1677,207779346,123299825
1678,207779346,128157570
1679,207779346,139949807
1680,207779346,147428796
1681,207779346,165446632
1682,207779346,198116773
1683,207779346,218141655
1684,207779346,220552930
1685,207779346,258192081
1686,207779346,285402381
1687,207779346,292532222
1688,207779346,305146420
1689,207779346,385873242
1690,207779346,565196802
1691,207779346,-1
1692,206295979,57615009
1693,206295979,90168448
1694,206295979,107237103
1695,206295979,119513198
1696,206295979,145737922
1697,206295979,147428796
1698,206295979,152363280
1699,206295979,164284938
1700,206295979,171339270
1701,206295979,212778521
1702,206295979,220552930
1703,206295979,272080635
1704,206295979,-1
1705,203933607,57615009
1706,203933607,61749631
1707,203933607,70135098
1708,203933607,89207565
1709,203933607,101116801
1710,203933607,101419941
1711,203933607,118788569
1712,203933607,132870687
1713,203933607,144413954
1714,203933607,160928325
1715,203933607,164330322
1716,203933607,165446632
1717,203933607,169963622
1718,203933607,184788265
1719,203933607,194644130
1720,203933607,212778521
1721,203933607,227414664
1722,203933607,241170692
1723,203933607,269964001
1724,203933607,272471861
1725,203933607,292286748
1726,203933607,298416912
1727,203933607,312877118
1728,203933607,319560548
1729,203933607,338127393
1730,203933607,338613323
1731,203933607,363902992
1732,203933607,413795938
1733,203933607,538135084
1734,203933607,577154121
1735,203933607,-1
1736,200229688,68937097
1737,200229688,97437385
1738,200229688,123299825
1739,200229688,131410764
1740,200229688,136006921
1741,200229688,147428796
1742,200229688,159240817
1743,200229688,176700382
1744,200229688,218141655
1745,200229688,324648624
1746,200229688,347591349
1747,200229688,-1
1748,198116773,68937097
1749,198116773,75313699
1750,198116773,76391174
1751,198116773,89207565
1752,198116773,101116801
1753,198116773,102908174
1754,198116773,107237103
1755,198116773,128157570
1756,198116773,147428796
1757,198116773,150065558
1758,198116773,154666688
1759,198116773,164284938
1760,198116773,164330322
1761,198116773,176700382
1762,198116773,186745005
1763,198116773,188583623
1764,198116773,207779346
1765,198116773,212778521
1766,198116773,218141655
1767,198116773,-1
1768,197757852,35819561
1769,197757852,70135098
1770,197757852,147428796
1771,197757852,166403585
1772,197757852,176406257
1773,197757852,180642394
1774,197757852,181467338
1775,197757852,182593775
1776,197757852,185589349
1777,197757852,189211074
1778,197757852,194644130
1779,197757852,227414664
1780,197757852,229823366
1781,197757852,250528900
1782,197757852,256452567
1783,197757852,256456912
1784,197757852,272471861
1785,197757852,279357012
1786,197757852,280099196
1787,197757852,297819350
1788,197757852,316817115
1789,197757852,319560548
1790,197757852,324205413
1791,197757852,338613323
1792,197757852,347591349
1793,197757852,353018838
1794,197757852,474504251
1795,197757852,533328536
1796,197757852,538135084
1797,197757852,551456880
1798,197757852,-1
1799,196853198,13321376
1800,196853198,115908655
1801,196853198,117190118
1802,196853198,119513198
1803,196853198,122078364
1804,196853198,128157570
1805,196853198,140036279
1806,196853198,145737922
1807,196853198,152363280
1808,196853198,153536981
1809,196853198,159240817
1810,196853198,164284938
1811,196853198,171339270
1812,196853198,176700382
1813,196853198,181060648
1814,196853198,188326771
1815,196853198,192349435
1816,196853198,202613081
1817,196853198,212778521
1818,196853198,218141655
1819,196853198,220552930
1820,196853198,267417325
1821,196853198,268038919
1822,196853198,338127393
1823,196853198,-1
1824,195095778,115908655
1825,195095778,128157570
1826,195095778,162076643
1827,195095778,256456912
1828,195095778,267361754
1829,195095778,268038919
1830,195095778,305146420
1831,195095778,353018838
1832,195095778,611112560
1833,195095778,-1
1834,195002299,142834757
1835,195002299,194644130
1836,195002299,220552930
1837,195002299,280099196
1838,195002299,312877118
1839,195002299,352604790
1840,195002299,383788148
1841,195002299,478439305
1842,195002299,533328536
1843,195002299,551456880
1844,195002299,-1
1845,194644130,61749631
1846,194644130,115908655
1847,194644130,142834757
1848,194644130,160928325
1849,194644130,166403585
1850,194644130,180642394
1851,194644130,185589349
1852,194644130,195002299
1853,194644130,197757852
1854,194644130,203933607
1855,194644130,220552930
1856,194644130,227414664
1857,194644130,228964083
1858,194644130,229823366
1859,194644130,232132541
1860,194644130,250528900
1861,194644130,256452567
1862,194644130,256456912
1863,194644130,272471861
1864,194644130,277766205
1865,194644130,285129439
1866,194644130,309118991
1867,194644130,312877118
1868,194644130,333737578
1869,194644130,353018838
1870,194644130,383788148
1871,194644130,464716973
1872,194644130,518319917
1873,194644130,533328536
1874,194644130,538135084
1875,194644130,551456880
1876,194644130,611112560
1877,194644130,-1
1878,192501766,96700225
1879,192501766,176857798
1880,192501766,182593775
1881,192501766,188326771
1882,192501766,280099196
1883,192501766,281521800
1884,192501766,352604790
1885,192501766,-1
1886,191806598,68937097
1887,191806598,81270416
1888,191806598,101116801
1889,191806598,134652145
1890,191806598,139949807
1891,191806598,142834757
1892,191806598,145737922
1893,191806598,147428796
1894,191806598,154666688
1895,191806598,159240817
1896,191806598,162076643
1897,191806598,166129427
1898,191806598,182827560
1899,191806598,186745005
1900,191806598,188326771
1901,191806598,188583623
1902,191806598,190829693
1903,191806598,192349435
1904,191806598,229823366
1905,191806598,233699413
1906,191806598,286303182
1907,191806598,294875956
1908,191806598,298416912
1909,191806598,305146420
1910,191806598,316849829
1911,191806598,320225211
1912,191806598,448352092
1913,191806598,611112560
1914,191806598,-1
1915,190829693,153536981
1916,190829693,159240817
1917,190829693,162076643
1918,190829693,171339270
1919,190829693,185217717
1920,190829693,188326771
1921,190829693,191806598
1922,190829693,233699413
1923,190829693,234828099
1924,190829693,286303182
1925,190829693,305146420
1926,190829693,338127393
1927,190829693,347591349
1928,190829693,-1
1929,189211074,140339960
1930,189211074,142834757
1931,189211074,147428796
1932,189211074,166403585
1933,189211074,173101640
1934,189211074,176406257
1935,189211074,176857798
1936,189211074,182593775
1937,189211074,185589349
1938,189211074,188326771
1939,189211074,197757852
1940,189211074,227414664
1941,189211074,229823366
1942,189211074,233066824
1943,189211074,250528900
1944,189211074,251306106
1945,189211074,260291971
1946,189211074,269964001
1947,189211074,280099196
1948,189211074,281521800
1949,189211074,297819350
1950,189211074,319560548
1951,189211074,338613323
1952,189211074,356629909
1953,189211074,444882501
1954,189211074,474504251
1955,189211074,533328536
1956,189211074,577154121
1957,189211074,611112560
1958,189211074,-1
1959,188583623,33252023
1960,188583623,59469802
1961,188583623,61749631
1962,188583623,89207565
1963,188583623,101419941
1964,188583623,103338254
1965,188583623,115908655
1966,188583623,120505947
1967,188583623,130883582
1968,188583623,140339960
1969,188583623,140878173
1970,188583623,142834757
1971,188583623,152953803
1972,188583623,153536981
1973,188583623,154685289
1974,188583623,162076643
1975,188583623,165224150
1976,188583623,165446632
1977,188583623,171339270
1978,188583623,182979777
1979,188583623,184788265
1980,188583623,188326771
1981,188583623,191806598
1982,188583623,198116773
1983,188583623,212778521
1984,188583623,219183712
1985,188583623,232132541
1986,188583623,233699413
1987,188583623,245099122
1988,188583623,246513480
1989,188583623,256456912
1990,188583623,263487151
1991,188583623,268723981
1992,188583623,279357012
1993,188583623,298416912
1994,188583623,316849829
1995,188583623,318488939
1996,188583623,320225211
1997,188583623,335247861
1998,188583623,338127393
1999,188583623,385873242
2000,188583623,413688283
2001,188583623,434754474
2002,188583623,436623521
2003,188583623,518319917
2004,188583623,534677111
2005,188583623,565196802
2006,188583623,-1
2007,188326771,33617599
2008,188326771,40947572
2009,188326771,61749631
2010,188326771,63671133
2011,188326771,70135098
2012,188326771,89207565
2013,188326771,90168448
2014,188326771,92081566
2015,188326771,102908174
2016,188326771,108124819
2017,188326771,115908655
2018,188326771,117190118
2019,188326771,120505947
2020,188326771,120664480
2021,188326771,122078364
2022,188326771,128157570
2023,188326771,130883582
2024,188326771,134652145
2025,188326771,139223819
2026,188326771,139949807
2027,188326771,140339960
2028,188326771,142490164
2029,188326771,142834757
2030,188326771,147428796
2031,188326771,153168475
2032,188326771,153536981
2033,188326771,154685289
2034,188326771,159194715
2035,188326771,159240817
2036,188326771,162076643
2037,188326771,165224150
2038,188326771,166403585
2039,188326771,171339270
2040,188326771,171976768
2041,188326771,172538246
2042,188326771,173101640
2043,188326771,182979777
2044,188326771,185217717
2045,188326771,186745005
2046,188326771,188583623
2047,188326771,189211074
2048,188326771,190829693
2049,188326771,191806598
2050,188326771,192501766
2051,188326771,196853198
2052,188326771,220552930
2053,188326771,228964083
2054,188326771,229578191
2055,188326771,233699413
2056,188326771,234828099
2057,188326771,235965094
2058,188326771,242205073
2059,188326771,256452567
2060,188326771,256456912
2061,188326771,258020114
2062,188326771,260291971
2063,188326771,268723981
2064,188326771,269964001
2065,188326771,279357012
2066,188326771,281521800
2067,188326771,298416912
2068,188326771,302002091
2069,188326771,309118991
2070,188326771,312877118
2071,188326771,316849829
2072,188326771,318488939
2073,188326771,320225211
2074,188326771,324205413
2075,188326771,333737578
2076,188326771,335247861
2077,188326771,338127393
2078,188326771,353018838
2079,188326771,356629909
2080,188326771,363902992
2081,188326771,383788148
2082,188326771,385873242
2083,188326771,388363579
2084,188326771,413795938
2085,188326771,440017435
2086,188326771,446466168
2087,188326771,448352092
2088,188326771,448703435
2089,188326771,474504251
2090,188326771,533328536
2091,188326771,538135084
2092,188326771,551456880
2093,188326771,577154121
2094,188326771,611112560
2095,188326771,-1
2096,186745005,108124819
2097,186745005,119513198
2098,186745005,132185647
2099,186745005,147734326
2100,186745005,153536981
2101,186745005,159240817
2102,186745005,162076643
2103,186745005,166403585
2104,186745005,171339270
2105,186745005,172538246
2106,186745005,180642394
2107,186745005,188326771
2108,186745005,191806598
2109,186745005,198116773
2110,186745005,232132541
2111,186745005,250528900
2112,186745005,256456912
2113,186745005,280484322
2114,186745005,305146420
2115,186745005,316849829
2116,186745005,324205413
2117,186745005,347591349
2118,186745005,436623521
2119,186745005,492120356
2120,186745005,518319917
2121,186745005,533328536
2122,186745005,611112560
2123,186745005,-1
2124,185589349,70135098
2125,185589349,96700225
2126,185589349,132185647
2127,185589349,176406257
2128,185589349,181467338
2129,185589349,182593775
2130,185589349,189211074
2131,185589349,194644130
2132,185589349,197757852
2133,185589349,229823366
2134,185589349,250528900
2135,185589349,256452567
2136,185589349,256456912
2137,185589349,280099196
2138,185589349,292286748
2139,185589349,297819350
2140,185589349,316817115
2141,185589349,319560548
2142,185589349,347591349
2143,185589349,353018838
2144,185589349,385873242
2145,185589349,474504251
2146,185589349,551456880
2147,185589349,-1
2148,185217717,68937097
2149,185217717,134652145
2150,185217717,139949807
2151,185217717,147428796
2152,185217717,162076643
2153,185217717,171339270
2154,185217717,188326771
2155,185217717,190829693
2156,185217717,251773058
2157,185217717,279357012
2158,185217717,280484322
2159,185217717,294875956
2160,185217717,434754474
2161,185217717,-1
2162,185079583,97437385
2163,185079583,128157570
2164,185079583,143468727
2165,185079583,159240817
2166,185079583,166403585
2167,185079583,324205413
2168,185079583,436623521
2169,185079583,-1
2170,184173847,35819561
2171,184173847,45470614
2172,184173847,123299825
2173,184173847,140339960
2174,184173847,147428796
2175,184173847,147734326
2176,184173847,172538246
2177,184173847,242205073
2178,184173847,335247861
2179,184173847,436623521
2180,184173847,-1
2181,183994602,75109369
2182,183994602,89207565
2183,183994602,98272334
2184,183994602,101116801
2185,183994602,108661595
2186,183994602,120505947
2187,183994602,123299825
2188,183994602,140878173
2189,183994602,142490164
2190,183994602,147428796
2191,183994602,211810634
2192,183994602,279357012
2193,183994602,-1
2194,182593775,70135098
2195,182593775,142834757
2196,182593775,166403585
2197,182593775,171339270
2198,182593775,173845815
2199,182593775,176857798
2200,182593775,185589349
2201,182593775,189211074
2202,182593775,192501766
2203,182593775,197757852
2204,182593775,229823366
2205,182593775,241170692
2206,182593775,244785125
2207,182593775,251306106
2208,182593775,280099196
2209,182593775,319560548
2210,182593775,352604790
2211,182593775,474504251
2212,182593775,533328536
2213,182593775,551456880
2214,182593775,-1
2215,181468087,33252023
2216,181468087,144413954
2217,181468087,159194715
2218,181468087,166129427
2219,181468087,166403585
2220,181468087,220552930
2221,181468087,227414664
2222,181468087,250528900
2223,181468087,256452567
2224,181468087,260291971
2225,181468087,279357012
2226,181468087,-1
2227,181467338,70135098
2228,181467338,128157570
2229,181467338,185589349
2230,181467338,197757852
2231,181467338,220552930
2232,181467338,229823366
2233,181467338,250528900
2234,181467338,256452567
2235,181467338,312877118
2236,181467338,326171051
2237,181467338,338613323
2238,181467338,363902992
2239,181467338,444882501
2240,181467338,478439305
2241,181467338,533328536
2242,181467338,538135084
2243,181467338,551456880
2244,181467338,-1
2245,181060648,27266012
2246,181060648,40947572
2247,181060648,89207565
2248,181060648,103338254
2249,181060648,107237103
2250,181060648,115908655
2251,181060648,119513198
2252,181060648,122078364
2253,181060648,128157570
2254,181060648,139246576
2255,181060648,147428796
2256,181060648,164284938
2257,181060648,196853198
2258,181060648,202613081
2259,181060648,242205073
2260,181060648,267417325
2261,181060648,279357012
2262,181060648,309118991
2263,181060648,413795938
2264,181060648,436623521
2265,181060648,611112560
2266,181060648,-1
2267,180642394,35819561
2268,180642394,61749631
2269,180642394,70135098
2270,180642394,108124819
2271,180642394,119513198
2272,180642394,128157570
2273,180642394,159240817
2274,180642394,165224150
2275,180642394,166403585
2276,180642394,172598081
2277,180642394,186745005
2278,180642394,194644130
2279,180642394,197757852
2280,180642394,220552930
2281,180642394,227414664
2282,180642394,229823366
2283,180642394,233066824
2284,180642394,250528900
2285,180642394,256452567
2286,180642394,256456912
2287,180642394,269964001
2288,180642394,272471861
2289,180642394,280484322
2290,180642394,316817115
2291,180642394,324205413
2292,180642394,324648624
2293,180642394,347591349
2294,180642394,353018838
2295,180642394,434754474
2296,180642394,492120356
2297,180642394,533328536
2298,180642394,538135084
2299,180642394,611112560
2300,180642394,-1
2301,178601836,140339960
2302,178601836,153536981
2303,178601836,160231584
2304,178601836,233699413
2305,178601836,256456912
2306,178601836,268723981
2307,178601836,279357012
2308,178601836,385873242
2309,178601836,-1
2310,176700382,33252023
2311,176700382,102908174
2312,176700382,107237103
2313,176700382,120664480
2314,176700382,131410764
2315,176700382,164330322
2316,176700382,196853198
2317,176700382,198116773
2318,176700382,200229688
2319,176700382,-1
2320,176406257,160928325
2321,176406257,166403585
2322,176406257,171976768
2323,176406257,176857798
2324,176406257,185589349
2325,176406257,189211074
2326,176406257,197757852
2327,176406257,227414664
2328,176406257,229823366
2329,176406257,250528900
2330,176406257,250993655
2331,176406257,256452567
2332,176406257,256456912
2333,176406257,272471861
2334,176406257,281521800
2335,176406257,297819350
2336,176406257,316817115
2337,176406257,352604790
2338,176406257,474504251
2339,176406257,478439305
2340,176406257,551456880
2341,176406257,611112560
2342,176406257,-1
2343,173845815,182593775
2344,173845815,262551790
2345,173845815,338613323
2346,173845815,347591349
2347,173845815,-1
2348,173466483,6590761
2349,173466483,27266012
2350,173466483,61749631
2351,173466483,89207565
2352,173466483,112427049
2353,173466483,154666688
2354,173466483,171339270
2355,173466483,246513480
2356,173466483,385873242
2357,173466483,565196802
2358,173466483,-1
2359,173101640,171976768
2360,173101640,188326771
2361,173101640,189211074
2362,173101640,220552930
2363,173101640,256452567
2364,173101640,280484322
2365,173101640,338613323
2366,173101640,478439305
2367,173101640,533328536
2368,173101640,-1
2369,172538246,33617599
2370,172538246,47357097
2371,172538246,98272334
2372,172538246,121193481
2373,172538246,122078364
2374,172538246,123299825
2375,172538246,128157570
2376,172538246,136006921
2377,172538246,139223819
2378,172538246,140339960
2379,172538246,147428796
2380,172538246,147734326
2381,172538246,152991110
2382,172538246,160305164
2383,172538246,184173847
2384,172538246,186745005
2385,172538246,188326771
2386,172538246,212778521
2387,172538246,242205073
2388,172538246,272080635
2389,172538246,312877118
2390,172538246,413795938
2391,172538246,436623521
2392,172538246,440017435
2393,172538246,-1
2394,171976768,142834757
2395,171976768,153536981
2396,171976768,171339270
2397,171976768,173101640
2398,171976768,176406257
2399,171976768,176857798
2400,171976768,188326771
2401,171976768,220552930
2402,171976768,250993655
2403,171976768,316817115
2404,171976768,352604790
2405,171976768,353018838
2406,171976768,356629909
2407,171976768,474504251
2408,171976768,478439305
2409,171976768,-1
2410,171468308,33252023
2411,171468308,115908655
2412,171468308,121883188
2413,171468308,123299825
2414,171468308,139949807
2415,171468308,147428796
2416,171468308,256456912
2417,171468308,305146420
2418,171468308,-1
2419,171339270,27266012
2420,171339270,61749631
2421,171339270,89207565
2422,171339270,107237103
2423,171339270,108124819
2424,171339270,115908655
2425,171339270,119513198
2426,171339270,120505947
2427,171339270,120664480
2428,171339270,123299825
2429,171339270,128157570
2430,171339270,130883582
2431,171339270,139246576
2432,171339270,139949807
2433,171339270,140339960
2434,171339270,140878173
2435,171339270,142490164
2436,171339270,145737922
2437,171339270,152363280
2438,171339270,153536981
2439,171339270,162076643
2440,171339270,165224150
2441,171339270,171976768
2442,171339270,173466483
2443,171339270,182593775
2444,171339270,185217717
2445,171339270,186745005
2446,171339270,188326771
2447,171339270,188583623
2448,171339270,190829693
2449,171339270,196853198
2450,171339270,206295979
2451,171339270,212778521
2452,171339270,234828099
2453,171339270,256456912
2454,171339270,269964001
2455,171339270,272080635
2456,171339270,279357012
2457,171339270,320225211
2458,171339270,324205413
2459,171339270,338127393
2460,171339270,352604790
2461,171339270,353018838
2462,171339270,436623521
2463,171339270,478439305
2464,171339270,538135084
2465,171339270,565196802
2466,171339270,611112560
2467,171339270,-1
2468,169963622,118788569
2469,169963622,144413954
2470,169963622,203933607
2471,169963622,245099122
2472,169963622,-1
2473,166403585,9444244
2474,166403585,35819561
2475,166403585,61749631
2476,166403585,70135098
2477,166403585,101311718
2478,166403585,101419941
2479,166403585,108124819
2480,166403585,115908655
2481,166403585,128157570
2482,166403585,142834757
2483,166403585,147428796
2484,166403585,153536981
2485,166403585,154685289
2486,166403585,159240817
2487,166403585,162076643
2488,166403585,165856886
2489,166403585,176406257
2490,166403585,176857798
2491,166403585,180642394
2492,166403585,181468087
2493,166403585,182593775
2494,166403585,185079583
2495,166403585,186745005
2496,166403585,188326771
2497,166403585,189211074
2498,166403585,194644130
2499,166403585,197757852
2500,166403585,220552930
2501,166403585,227414664
2502,166403585,229823366
2503,166403585,233066824
2504,166403585,250528900
2505,166403585,256452567
2506,166403585,256456912
2507,166403585,268723981
2508,166403585,272471861
2509,166403585,279357012
2510,166403585,280484322
2511,166403585,281521800
2512,166403585,297819350
2513,166403585,316817115
2514,166403585,319560548
2515,166403585,324205413
2516,166403585,324648624
2517,166403585,347591349
2518,166403585,353018838
2519,166403585,474504251
2520,166403585,478439305
2521,166403585,533328536
2522,166403585,538135084
2523,166403585,551456880
2524,166403585,611112560
2525,166403585,-1
2526,166129427,159194715
2527,166129427,181468087
2528,166129427,191806598
2529,166129427,220552930
2530,166129427,227414664
2531,166129427,256452567
2532,166129427,260291971
2533,166129427,305146420
2534,166129427,324648624
2535,166129427,-1
2536,165856886,70135098
2537,165856886,142834757
2538,165856886,153536981
2539,165856886,166403585
2540,165856886,220552930
2541,165856886,229823366
2542,165856886,279357012
2543,165856886,280484322
2544,165856886,324205413
2545,165856886,-1
2546,164330322,27266012
2547,164330322,33252023
2548,164330322,33617599
2549,164330322,68937097
2550,164330322,101116801
2551,164330322,102908174
2552,164330322,103338254
2553,164330322,115908655
2554,164330322,120505947
2555,164330322,123299825
2556,164330322,128157570
2557,164330322,131410764
2558,164330322,139223819
2559,164330322,140036279
2560,164330322,142834757
2561,164330322,144413954
2562,164330322,150065558
2563,164330322,152991110
2564,164330322,153168475
2565,164330322,159367585
2566,164330322,176700382
2567,164330322,198116773
2568,164330322,203933607
2569,164330322,220552930
2570,164330322,242205073
2571,164330322,292286748
2572,164330322,413688283
2573,164330322,-1
2574,164284938,40947572
2575,164284938,102908174
2576,164284938,103338254
2577,164284938,107237103
2578,164284938,114900836
2579,164284938,119513198
2580,164284938,122078364
2581,164284938,147428796
2582,164284938,181060648
2583,164284938,196853198
2584,164284938,198116773
2585,164284938,202613081
2586,164284938,206295979
2587,164284938,218141655
2588,164284938,267417325
2589,164284938,320225211
2590,164284938,-1
2591,163963190,6590761
2592,163963190,112427049
2593,163963190,256456912
2594,163963190,385873242
2595,163963190,448352092
2596,163963190,-1
2597,162076643,35819561
2598,162076643,108124819
2599,162076643,115908655
2600,162076643,128157570
2601,162076643,139949807
2602,162076643,142490164
2603,162076643,142834757
2604,162076643,153536981
2605,162076643,159240817
2606,162076643,165224150
2607,162076643,166403585
2608,162076643,171339270
2609,162076643,185217717
2610,162076643,186745005
2611,162076643,188326771
2612,162076643,188583623
2613,162076643,190829693
2614,162076643,191806598
2615,162076643,195095778
2616,162076643,232132541
2617,162076643,233699413
2618,162076643,235965094
2619,162076643,256456912
2620,162076643,267361754
2621,162076643,279357012
2622,162076643,280484322
2623,162076643,294875956
2624,162076643,305146420
2625,162076643,324648624
2626,162076643,353018838
2627,162076643,434754474
2628,162076643,518319917
2629,162076643,533328536
2630,162076643,611112560
2631,162076643,-1
2632,160305164,147428796
2633,160305164,171572595
2634,160305164,172538246
2635,160305164,212778521
2636,160305164,280099196
2637,160305164,352604790
2638,160305164,-1
2639,160231584,29131841
2640,160231584,101311718
2641,160231584,178601836
2642,160231584,233699413
2643,160231584,234828099
2644,160231584,256456912
2645,160231584,268723981
